DATE,北京大学,中国人民大学,清华大学,北京交通大学,北京工业大学,北京航空航天大学,北京理工大学,北京科技大学,北京邮电大学,中国农业大学,北京林业大学,北京协和医学院,北京中医药大学,北京师范大学,首都师范大学,北京外国语大学,中央传媒大学,对外经济贸易大学,外交学院,中国人民公安大学,北京体育大学,中央音乐学院,中国音乐学院,中央美术学院,中央戏剧学院,中央民族大学,中国政法大学,南开大学,天津大学,天津工业大学,天津医科大学,天津中医药大学,华北电力大学,河北工业大学,山西大学,太原理工大学,内蒙古大学,辽宁大学,大连理工大学,东北大学,大连海事大学,吉林大学,延边大学,东北师范大学,哈尔滨工业大学,哈尔滨工程大学,东北农业大学,东北林业大学,复旦大学,同济大学,上海交通大学,华东理工大学,东华大学,上海海洋大学,上海中医药大学,华东师范大学,上海外国语大学,上海财经大学,上海体育学院,上海音乐学院,上海大学,南京大学,苏州大学,东南大学,南京航空航天大学,南京理工大学,中国矿业大学,南京邮电大学,河海大学,江南大学,南京林业大学,南京信息工程大学,南京农业大学,南京医科大学,南京中医药大学,中国药科大学,南京师范大学,浙江大学,中国美术学院,安徽大学,中国科学技术大学,合肥工业大学,厦门大学,福州大学,福建师范大学,南昌大学,山东大学,中国海洋大学,中国石油大学（华东）,郑州大学,河南大学,武汉大学,华中科技大学,中国地质大学（武汉）,武汉理工大学,华中农业大学,华中师范大学,中南财经政法大学,湘潭大学,湖南大学,中南大学,湖南师范大学,中山大学,暨南大学,华南理工大学,华南农业大学,广州医科大学,广州中医药大学,华南师范大学,海南大学,广西大学,四川大学,重庆大学,西南交通大学,电子科技大学,西南石油大学,成都理工大学,四川农业大学,成都中医药大学,西南大学,西南财经大学,贵州大学,云南大学,西藏大学,西北大学,西安交通大学,西北工业大学,西安电子科技大学,长安大学,西北农林科技大学,陕西师范大学,兰州大学,青海大学,宁夏大学,新疆大学,石河子大学,中国矿业大学（北京）,中国石油大学（北京）,中国地质大学（北京）,宁波大学,南方科技大学,上海科技大学,中国科学院大学,国防科技大学,海军军医大学,空军军医大学
1948.06,,,,,,,,,,,,,,,,其他：华北联合大学-外国语学院-英语系成立外事学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.07,,,,,,,,,,,,,,,,,,,,建校：华北保卫干部训练班,,,,,,,,,,,,,,,,,,,,,,,,"迁址：由黑龙江省佳木斯市迁往吉林省吉林市
院校合并：与吉林大学合并成立东北大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.08,,院校合并：与北方大学合并成立华北大学,,,,,,,,其他：冀衡农场举办拖拉机训练班,,,,,,院校合并：与华北联合大学、北方大学合并成立华北大学。联大-外国语学院与北方大学-外文班合并为华大二部-外语系,,,,,,,,院校合并：与华北联合大学、北方大学合并成立华北大学。华北联合大学文艺学院和北方大学艺术学院合并组建华北大学三部,,,,,,,,,,,,,,,,,,,,,,,建校：东北农学院,,,,,,,,,,,,,,,,,,,,更名：焦作工学院；迁址：由河南省郑州市迁往江苏省苏州市,更名：华东邮电学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.10,,,,,,,院校合并：与晋察冀边区工业专门学校、北方大学工学院合并成立华北大学工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由山东省青州市迁往山东省济南市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：东北商业专科学校,,,,迁址：由黑龙江省哈尔滨市迁往辽宁省沈阳市,,,,,院校合并：与长春大学农学院合并成立东北农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.00,,,,院校合并：与国立北平铁道管理学院、华北交通学院、唐山工学院合并成立中国交通大学，学校校部设在北京，另设唐山学校，增设铁道电信系,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁出：国立东北大学-文学院、国立东北大学-理学院、国立东北大学-法商学院并入长春解放区东北大学、国立东北大学-医学院并入中国医科大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：国立南京大学,,,,,,,,,,,,,,,更名：武汉大学,,,,,,,,,,院校合并：与国立师范学院合并成立湖南大学,,院校合并：与复旦大学、交通大学合并成立,,,,,,,,,,更名：中国交通大学唐山工学院,,,,,,,,,,,,,,,,,,更名：兰州大学,,,,,,,,,,,,,,更名：南京大学医学院
1949.01,,,,,,,,,,,,,,,,,,,,改建：华北保卫干部训练班改建为华北公安干部学校,,,,,,,,,,,,,,,,,,,,院系迁出：东北大学-农学院并入东北农学院,,,,,,,院系迁入：东北大学-农学院、东北科学院-农林系、哈尔滨市第一技术专科学校-农学科并入东北农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"院校合并：与长春大学、沈阳东北大学合并成立东北大学
院系迁入：长白师范学院-文学院、长白师范学院-理学院、长白师范学院-法学院并入东北大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：东北工学院,,,"建校：延吉大学
院校合并：与延边医科专门学校合并成立延吉大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.04,,迁址：由河北省石家庄市迁往北京市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：大连大学工学院,,,,更名：延边大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：同济大学,,,,,,,,,,,,更名：国立南京大学,,更名：国立南京大学,,,,,,更名：国立南京大学,更名：国立南京大学,,更名：国立南京大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与陕西师范专科学校、陕西商业专科学校、陕西省立医学专科学校合并成立西北大学,,,,,,,,,,,,,,,,,,,,,
1949.06,,,,,,,,,,,,,,,,院校合并：与华北大学二部-外语系、外事学校合并成立外国语学校,,,,,,,,,,,,,,,,,,,"院系迁入：中国大学-理学院并入山西大学
院系迁出：山西大学-法律系并入北京大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.07,,,,,,,,,,院系迁入：辅仁大学-农学系并入北京大学农学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由吉林省吉林市迁往吉林省长春市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
改建：电信工程专门学校改建为中央军委工程学校",,,,,,,,,,,,,,,,,,
1949.08,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与南京国立戏剧专科学校合并成立华北大学三部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：华东邮政学校；迁址：由山东省济南市迁往江苏省南京市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,改建：陕西省立师范专科学校改建为西北大学师范学院,,,,,,,,,,,,,,,
1949.09,,,院系迁出：清华大学-农学院并入北京农业大学,,,,,,,院校合并：与北京大学农学院、清华大学农学院、华北大学农学院合并成立北京农业大学,,,,更名：北京师范大学,,,,,,,,院校合并：与国立音乐院（含幼年班）、东北鲁迅文艺学院音工团、华北大学-文艺学院-音乐系、国立北平艺术专科学校-音乐系、上海、香港中华音乐院等合并成立中央音乐学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁出：同济大学-文学院、同济大学-法学院并入复旦大学,,,,,,,,,,,,,,,,,迁址：由江苏省苏州市迁往河南省焦作市,,,,,,,,,,,院系迁入：私立南通大学-农业经济学系并入浙江大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：华东军区人民医学院,
1949.10,,院校合并：与中国政法大学合并成立中国人民大学,,,,,,,,其他：北京农业大学成立，设农业机械系,,,,,,建校：北京俄文专修学校,,,,更名：华北公安干部学校改称中央公安干部学校,,,,,建校：国立戏剧学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：新疆军区卫生学校,,,,,,,,,,
1949.11,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与国立北平艺术专科学校和华北大学三部-美术系合并成立国立美术学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.12,,,,,,,,,,建校：华北农业机械专科学校成立,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：华东人民革命大学附设上海俄文学校,,,,,,,,,,,,,,,,,,,,,,,迁址：由安徽省安庆市迁往安徽省芜湖市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"院系迁出：复旦大学-海洋学组并入山东大学
院系迁入：暨南大学-文学院、暨南大学-法学院、暨南大学-商学院、同济大学-文学院、同济大学-法学院、浙江大学-部分系科、国立英士大学-部分系科并入复旦大学",,,,建校：上海纺织工学院；院校合并：与上海纺织工业专科学校、中国纺织工学院、文綺染织专科学校、诚孚纺织专科学校、私立江南大学合并成立上海纺织工学院,,,,,,,,,,,,,,更名：中国矿业学院,,,,,,,,,,,,,,,,,,,,,,,,,"院系迁入：湖南大学-水利系并入武汉大学
院系迁出：武汉大学-医学院并入中南同济医学院",,,更名：武昌高级工业学校,更名：湖北省农学院,,,,,,,,,,,,,,,院校合并：与广西大学，南宁师范大学合并成立广西大学,,,,,,,,,院校合并：与国立女子师范学院合并成立西南师范学院,,更名：贵州大学,更名：云南大学,,,,更名：西北工学院,,,,,,,,,,迁址：由焦作市迁往天津市；更名：中国矿业学院,,,,,,,,,
1950.01,,,,,,,,,,,,,,,,,,,,更名：华北公安干部学校改名为中央公安干部学校,,,,更名：国立美术学院更名为中央美术学院,更名：中央戏剧学院,,,,,,,,,,,,,,,,,,,,,,更名：哈尔滨农学院,,,,,,,,,,,,,更名：中央音乐学院上海分院,,,,,,,,,,,,,,,,,,,,,,改建：安徽省立工业专科学校改建为淮南工业专门学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：东北人民大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与陕西师范专科学校南郑分校合并成立西北大学,,,,,,,,,,,,,,,,,,,,,
1950.04,,,,,,,,,,建校：正式命名为北京农业大学；改建：拖拉机训练班改建为中央农业部双桥机耕学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：东北师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁出：西北大学-医学院并入西北医学院,,,,,,,,,,,,,,,,,,,,,
1950.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：华东药学专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：大连工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.08,,,,更名：中国交通大学更名为北方交通大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：上海财政经济学院；院校合并：与上海法学院合并成立上海财政经济学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：北方交通大学唐山工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.09,,,,,,,院系迁入：中法大学-校本部及数理化三个系并入华北大学工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由辽宁省沈阳市迁往吉林省长春市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：河北工学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"院校合并：与安徽学院合并成立安徽大学
院系迁出：国立安徽大学-土木系、国立安徽大学-艺术系并入南京大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"院校合并：与沈阳农学院合并成立东北农学院
院系迁入：黑龙江省农业专科学校-兽医科并入东北农学院",,,,,,,,,,,,,,,更名：南京大学,,更名：南京大学,,,,更名：邮电部南京邮电学校；院校合并：与南京电信（职工）学马班合并成立邮电部南京邮电学校,,更名：南京大学,更名：南京大学,,更名：南京大学,,,,更名：南京大学,更名：浙江大学,,,,更名：淮南工业专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：新疆民族学院,,,,,,,,,,更名：中央人民政府人民革命军事委员会上海军医大学,
1950.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：中央美术学院华东分院,,,更名：淮南煤业专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.00,,,,,,,,,,其他：北京农业大学农业机械系开始与华北农业机械专科学校联合办学,,,,,,,,,,,,,,,,,,,院校合并：与河北工学院合并成立天津大学,院校合并：与河北工学院纺织系合并成立天津大学纺织系,建校：天津医学院,,,院校合并：与北洋大学合并成立天津大学,,,,,,,,,,,,,,,院系迁出：复旦大学-土木工程系并入交通大学,院系迁出：同济大学-理学院生物系并入华东师范大学；院系迁出：同济大学-医学院并入武汉同济医科大学；院系迁出：同济大学-工学院并入武汉测绘科技大学；,,,更名：华东纺织工学院；,,,,,"院校合并：与华东财经学校合并成立上海财政经济学院；院系迁入：
交通大学-财务警理系、光华大学-商学院、大夏大学-会计专修科并入上海财政经济学院",,,,,,,,,,,,,,,,,,,,,,,,,"院校合并：与原省立福建农学院合并成立厦门大学
院系迁入：原私立福建学院-政治系、原私立福建学院-法律系、原私立福建学院-经济系并入厦门大学",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：西北交通学校,,,,,,,,,,,,,,,,,更名：中国人民解放军第一军医学院
1951.01,,,,,,,,,,,,更名：中国协和医学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迁址：由河南省焦作市迁往天津市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：中国煤矿工业专科学校,,,,,院校合并：与华东大学合并成立山东大学,院校合并：与华东大学合并成立山东大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：淮南煤矿工业专科学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.05,,,院系迁入：厦门大学-航空系、西北工学院-航空系、北洋大学-航空系并入清华大学航空学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院系迁出：厦门大学-航空系并入清华大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.06,,,,,,,,,,,,,,,,,,,,,,,,,,建校：中央民族学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.07,,,,,,,,,,建校：平原农学院,,,,,,,,建校：中央人民政府贸易部高级商业干部学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：第二军医大学,
1951.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,院校合并：与中原大学教育学院合并成立公立华中大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：华东师范大学；院校合并：与大夏大学、光华大学、圣约翰大学合并成立华东师范大学；院系迁入：同济大学-理学院生物系、沪江大学-音乐系并入华东师范大学；院校合并：由东亚体育专科学校合并成立华东师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951.11,,,,,,,更名：华北大学工学院改名为北京工业学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更名：华东邮电学校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952.00,"院系迁入：清华大学-文学院、清华大学-理学院、清华大学-法学院、燕京大学-文学院、燕京大学-理学院、燕京大学-法学院并入北京大学；
院系迁出：北京大学-农学院并入北京农业大学；
院系迁出：北京大学-工学院并入清华大学；
院系迁出：北京大学-医学院并入北京医学院；
院系迁出：北京大学-地质学系并入北京地质学院；
院系迁出：北京大学-法律学系并入北京政法学院",,,其他：北方交通大学撤销，京唐两院独立，学校改称北京铁道学院；院系迁入：北京铁道学院-材料管理系和材料工程系并入北京钢铁学院；院系迁出：北京铁道学院-建筑系并入天津大学；院系迁出：北京铁道学院-材料鉴定专修科并入清华大学；院系迁出：北京铁道学院-电信系以及电信专修、俄文专修科并入哈尔滨铁道学院,,,,,,,院校合并：与北京农业大学森林系、河北农学院森林系合并成立北京林学院,,,院校合并：与辅仁大学合并成立北京师范大学；院系迁入：中国大学-理学院、燕京大学-教育系、中国人民大学-教育研究室和教育专修班并入北京师范大学,,,,,,,,院系迁入：燕京大学-音乐系并入学院,,,,院系迁入：清华大学-社会学系、北京大学-东语系、燕京大学-社会学系并入中央民族学院,,,,,,,,,,,,,,,,,,,,,,,院系迁出：复旦大学-法学院并入华东政法学院、复旦大学-商学院并入上海财政经济学院、复旦大学-农学院并入沈阳农学院、复旦大学-农产品制造组并入南京工学院、复旦大学-茶叶专修科并入安徽大学,院系迁出：同济大学-工学院机械系、同济大学-电机系、同济大学-造船系并入上海交通大学,,建校：华东化工学院；院校合并：与交通大学、震旦大学、大同大学、东吴大学、私立江南大学合并成立华东化工学院,院系迁入：南通学院-纺织科并入华东纺织工学院；院校合并：中南纺织专科学校印染班合并成立华东纺织工学院,更名：上海水产专科学校,,,,院系迁入：复旦大学-财经学院、沪江大学-商学院、江南大学-工业管理系、大同大学-商学院、上海学院-会计企管专修科、圣约输大学-经济系、震旦大学-法学院夜专修科、东吴法学院-会计系、上海商业专科夜校、东吴大学-经济系迁入上海财政经济学院；院校合并：与浙江财经学院、立信会计专科学校、中华工商专科学校合并成立上海财政经济学院,建校：上海体育学院；院系迁入：南京大学-体育系、华东师范大学-体育系、金陵女子文理学院-体育系迁入上海体育学院,更名：中央音乐学院华东分院；院系迁入：金陵女子大学文理学院-音乐系、上海市行知艺术师范学校-音乐组并入中央音乐学院华东分院,,,更名：苏南师范学院；院系迁入：东吴大学-文理学院、江南大学-数理系迁入苏南师范学院；院校合并：与苏南文化教育学院合并成立苏南师范学院,,,,,,更名：华东水利学院；院系迁入：交通大学-水利系、同济大学-水利组、南京大学-水利系、华东水利专科学校-水利专修科、浙江大学-水利组并入华东水利学院,,,,,,,,改建：南京大学师范学院改建为南京师范学院,"院系迁出：浙江大学-数学系、浙江大学-物理系、浙江大学-化学系、浙江大学-生物系并入复旦大学；
院系迁出：浙江大学-药学系并入上海第一医学院；
院系迁出：浙江大学-地理系并入华东师范大学、南京大学；
院系迁出：浙江大学-气象组并入南京大学；
院系迁出：浙江大学-人类学系并入复旦大学；
院系迁出：浙江大学-文学院、浙江大学-师范学院并入华东师范大学；
院系迁出：浙江大学-医学院并入浙江医学院；
院系迁出：浙江大学-畜牧兽医学系并入南京农业大学；
院系迁出：浙江大学-森林系并入东北林业大学；
院系迁出：浙江大学-农化系并入南京工学院；
院系迁出：浙江大学-航空系并入华东航空学院；
院系迁出：浙江大学-土木系水利组并入华东水利学院；
院系迁出：浙江大学-电机系电信组并入南京工学院；
院系迁出：浙江大学-农学院并入浙江农学院；
院系迁出：浙江大学-医学院并入浙江医学院",,,,,"院系迁出：厦门大学-海洋系并入山东大学；
院系迁出：厦门大学电机系、厦门大学-土木系、厦门大学-机械系并入浙江大学；
院系迁出：厦门大学-机械系、厦门大学-电机系并入南京工学院；
院系迁出：厦门大学-水利专业并入华东水利学院；
院系迁出：厦门大学-俄语专业并入南京大学；
院系迁出：厦门大学-政法学院并入华东政法学院；",,,更名：江西省医学院,"院系迁出：山东大学-政治系并入山东政治学校；
院系迁出：山东大学-艺术系戏剧组并入中央戏剧学院华东分院；
院系迁出：山东大学-工学院、山东大学-土木系并入青岛工学院；
院系迁出：山东大学-机械系、山东大学-电机系并入山东工学院；
院系迁出：山东大学-农艺系、山东大学-园艺系、山东大学-植物病虫害学系并入山东农学院；
院系迁出：山东大学-地矿系并入长春地质学院；","院系迁出：山东大学-政治系并入山东政治学校；
院系迁出：山东大学-艺术系戏剧组并入中央戏剧学院华东分院；
院系迁出：山东大学-工学院、山东大学-土木系并入青岛工学院；
院系迁出：山东大学-机械系、山东大学-电机系并入山东工学院；
院系迁出：山东大学-农艺系、山东大学-园艺系、山东大学-植物病虫害学系并入山东农学院；
院系迁出：山东大学-地矿系并入长春地质学院；",,,"院系迁出：河南大学-农学院并入河南农业大学；
院系迁出：河南大学-医学院并入河南医科大学；
院系迁出：河南大学-水利系并入武汉大学；
院系迁出：河南大学-财经系并入中南财经学院；
院系迁出：河南大学-植物病虫害系并入华中农学院；","院系迁出：武汉大学-农学院并入华中农学院；
院系迁出：武汉大学-哲学系并入北京大学；
院系迁出：武汉大学-矿冶系并入中南矿冶学院",,建校：北京地质学院,,院校合并：与武汉大学农学院合并成立华中农学院,"院系迁出：公立华中大学-经济系、公立华中大学-外语系并入武汉大学
院校合并：与私立中华大学、广西大学湖北教育学院、南昌大学、华南师范学院、平原师范学院、海南师范专科学校合并成立华中高等师范学校",院系迁入：国立河南大学-经济系、私立中华大学-经济系并入中原大学,,,,,,,,,,,,,,,,,,,,,,,更名：四川财经学院,,,,院系迁出：西北大学-英语系并入北京大学；西北大学-俄语系并入西北俄文专科学校；院系迁入：兰州大学-经济、银行会计系并入西北大学；,,建校：华东航空学院,,迁址：由兰州市迁往西安市；更名：西安公路学校,,,,,,,,院系迁入：天津大学-采矿系、清华大学-采矿系、唐山较大-采矿系并入中国矿业学院,,,,,,,,,
1952.04,,,,,,,,建校：北洋大学（现天津大学）冶金系和采矿系、唐山铁道学院（现西南交通大学）冶金系、山西大学冶金系、西北工学院矿冶系、北京工业学院冶金系和采矿系及钢铁机械专修科、清华大学采矿系金属组合并组建北京钢铁工业学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952.05,,,,,,,,,,,,,,,,,,,,,,,,,,,建校：北京政法学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,改建：中央军委工程学校改建为中国人民解放军通信工程学院；院系迁入：大连工学院-电讯系、西南通信学校-工程院并入中国人民解放军通信工程学院,,,,,,,,,,,,,,,,,,
